User ID,Product Code,Payment Status,Coupon code,Lead Registered Time,Sales Date,Source,Product Amount with GST,Payment Mode,Currency  Code,Transaction Bank
user2020,Product8,paid,,2022-07-22 13:44:00,2022-07-22,Direct,499.0,upi,INR,
user2021,Product31,Initiated,,2022-07-22 13:42:00,2022-07-22,Direct,499.0,,INR,
user2028,Product1,Initiated,,2022-07-22 13:39:00,2022-07-22,Direct,1499.0,,USD,
user2005,Product16,paid,,2022-07-22 13:33:00,2022-07-22,Email,499.0,upi,INR,
user2006,Product12,Initiated,,2022-07-22 13:23:00,2022-07-22,Direct,499.0,,INR,
user2023,Product9,paid,,2022-07-22 13:14:00,2022-07-22,Direct,999.0,card,INR,
user2026,Product18,Initiated,,2022-07-22 12:33:00,2022-07-22,Direct,1999.0,,INR,
user2027,Product11,Initiated,,2022-07-22 12:32:00,2022-07-22,Influencer,499.0,,INR,
user1639,Product5,Initiated,,2022-07-22 12:24:00,2022-07-22,Direct,1999.0,,INR,
user2007,Product4,Initiated,,2022-07-22 12:22:00,2022-07-22,Direct,2022.0,,INR,
user2045,Product3,Initiated,,2022-07-22 12:06:00,2022-07-22,Direct,1999.0,,INR,
user2009,Product4,Initiated,,2022-07-22 12:02:00,2022-07-22,Direct,2022.0,,INR,
user2029,Product9,Initiated,,2022-07-22 11:50:00,2022-07-22,Direct,999.0,,INR,
user2030,Product15,Initiated,,2022-07-22 11:45:00,2022-07-22,Direct,1999.0,,INR,
user2032,Product4,Initiated,,2022-07-22 11:28:00,2022-07-22,Direct,2022.0,,INR,
user2034,Product35,paid,,2022-07-22 11:11:00,2022-07-22,Influencer,499.0,upi,INR,
user2048,Product39,Initiated,,2022-07-22 11:08:00,2022-07-22,Direct,499.0,,INR,
user2012,Product8,paid,,2022-07-22 11:05:00,2022-07-22,Direct,499.0,upi,INR,
user2049,Product8,Initiated,,2022-07-22 11:02:00,2022-07-22,Influencer,499.0,,INR,
user2073,Product20,Initiated,,2022-07-22 10:54:00,2022-07-22,Email,499.0,,INR,
user2050,Product18,Initiated,,2022-07-22 10:46:00,2022-07-22,Direct,1999.0,,INR,
user2054,Product9,paid,,2022-07-22 10:37:00,2022-07-22,Direct,999.0,upi,INR,
user2055,Product45,paid,,2022-07-22 10:35:00,2022-07-22,Direct,499.0,upi,INR,
user2051,Product29,Initiated,,2022-07-22 10:34:00,2022-07-22,Direct,499.0,,INR,
user2052,Product71,Initiated,,2022-07-22 10:27:00,2022-07-22,Direct,499.0,,INR,
user2056,Product3,Initiated,,2022-07-22 10:13:00,2022-07-22,Direct,1999.0,,INR,
user2058,Product4,Initiated,,2022-07-22 09:35:00,2022-07-22,Direct,2022.0,,INR,
user2059,Product72,paid,,2022-07-22 09:18:00,2022-07-22,Direct,499.0,upi,INR,
user2091,Product8,Initiated,,2022-07-22 09:15:00,2022-07-22,Direct,499.0,,INR,
user2059,Product8,paid,,2022-07-22 09:11:00,2022-07-22,Direct,499.0,upi,INR,
user2077,Product4,Initiated,,2022-07-22 09:05:00,2022-07-22,Direct,2022.0,,INR,
user2079,Product35,paid,,2022-07-22 08:48:00,2022-07-22,Direct,499.0,card,INR,
user2095,Product12,Initiated,,2022-07-22 08:42:00,2022-07-22,Direct,499.0,,INR,
user2096,Product4,Initiated,,2022-07-22 08:41:00,2022-07-22,Direct,2022.0,,INR,
user2098,Product9,paid,,2022-07-22 08:15:00,2022-07-22,Direct,999.0,upi,INR,
user2100,Product68,Initiated,,2022-07-22 07:12:00,2022-07-22,Email,499.0,,INR,
user262,Product30,refund,Coupon1,2022-07-22 07:11:00,2022-07-25,Paid,374.0,upi,INR,
user2061,Product3,paid,,2022-07-22 07:09:00,2022-07-22,Direct,1999.0,upi,INR,
user2101,Product2,Initiated,,2022-07-22 06:58:00,2022-07-22,Direct,999.0,,INR,
user2062,Product35,paid,,2022-07-22 06:03:00,2022-07-22,Email,499.0,upi,INR,
user2063,Product73,Initiated,,2022-07-22 06:00:00,2022-07-22,Direct,499.0,,INR,
user2104,Product21,paid,,2022-07-22 06:00:00,2022-07-22,Email,499.0,upi,INR,
user2064,Product9,Initiated,,2022-07-22 03:36:00,2022-07-21,Direct,999.0,,INR,
user2085,Product22,paid,,2022-07-22 03:33:00,2022-07-21,Direct,1499.0,upi,INR,
user116,Product9,paid,,2022-07-22 02:48:00,2022-07-21,Direct,999.0,card,INR,
user2066,Product4,Initiated,,2022-07-22 02:36:00,2022-07-21,Direct,2022.0,,INR,
user116,Product7,paid,,2022-07-22 02:35:00,2022-07-21,Direct,499.0,card,INR,
user116,Product19,paid,,2022-07-22 02:19:00,2022-07-21,Direct,2999.0,card,INR,
user2107,Product3,Initiated,,2022-07-22 00:54:00,2022-07-21,Direct,1999.0,,INR,
user2072,Product1,paid,,2022-07-21 23:52:00,2022-07-21,Direct,3999.0,upi,INR,
user2087,Product2,Initiated,,2022-07-21 23:46:00,2022-07-21,Direct,999.0,,INR,
user2088,Product51,paid,,2022-07-21 23:29:00,2022-07-21,Direct,499.0,upi,INR,
user2114,Product2,Initiated,,2022-07-21 23:23:00,2022-07-21,Direct,999.0,,INR,
user2112,Product39,paid,,2022-07-21 23:20:00,2022-07-21,Direct,499.0,upi,INR,
user2088,Product17,paid,,2022-07-21 23:19:00,2022-07-21,Direct,499.0,upi,INR,
user2112,Product12,Initiated,,2022-07-21 23:18:00,2022-07-21,Direct,499.0,,INR,
user1657,Product3,Initiated,,2022-07-21 23:16:00,2022-07-21,Direct,1999.0,,INR,
user2088,Product74,paid,,2022-07-21 23:11:00,2022-07-21,Direct,499.0,upi,INR,
user2027,Product8,Initiated,,2022-07-21 23:07:00,2022-07-21,Influencer,499.0,,INR,
user2116,Product45,Initiated,,2022-07-21 23:01:00,2022-07-21,Direct,499.0,,INR,
user2090,Product8,Initiated,,2022-07-21 23:00:00,2022-07-21,Influencer,499.0,,INR,
user2089,Product75,Initiated,,2022-07-21 23:00:00,2022-07-21,Influencer,499.0,,INR,
user2117,Product4,Initiated,,2022-07-21 22:58:00,2022-07-21,Direct,2022.0,,INR,
user2120,Product4,Initiated,,2022-07-21 22:54:00,2022-07-21,Direct,2022.0,,INR,
user2122,Product4,Initiated,,2022-07-21 22:31:00,2022-07-21,Direct,2022.0,,INR,
user2123,Product39,paid,,2022-07-21 22:28:00,2022-07-21,Email,499.0,upi,INR,
user2146,Product8,Initiated,,2022-07-21 22:26:00,2022-07-21,Influencer,499.0,,INR,
user2124,Product76,paid,Coupon1,2022-07-21 22:22:00,2022-07-21,Direct,374.0,upi,INR,
user2127,Product3,Initiated,,2022-07-21 22:05:00,2022-07-21,Direct,1999.0,,INR,
user2130,Product16,paid,,2022-07-21 21:59:00,2022-07-21,Direct,499.0,card,INR,
user2156,Product39,Initiated,,2022-07-21 21:59:00,2022-07-21,Direct,499.0,,INR,
user2149,Product12,paid,,2022-07-21 21:30:00,2022-07-21,Direct,499.0,upi,INR,
user2150,Product5,Initiated,,2022-07-21 21:26:00,2022-07-21,Direct,1999.0,,INR,
user2151,Product1,Initiated,Coupon9,2022-07-21 21:24:00,2022-07-21,Direct,2000.0,,INR,
user2131,Product12,paid,,2022-07-21 21:22:00,2022-07-21,Direct,499.0,upi,INR,
user1797,Product45,Initiated,,2022-07-21 21:17:00,2022-07-21,Direct,499.0,,INR,
user268,Product62,Initiated,,2022-07-21 21:17:00,2022-07-21,Direct,149.0,,USD,
user2132,Product8,Initiated,,2022-07-21 21:05:00,2022-07-21,Influencer,499.0,,INR,
user1149,Product77,Initiated,,2022-07-21 21:02:00,2022-07-21,Direct,199.0,,USD,
user2170,Product18,Initiated,,2022-07-21 21:01:00,2022-07-21,Direct,1999.0,,INR,
user2154,Product10,Initiated,,2022-07-21 21:01:00,2022-07-21,Direct,999.0,,INR,
user2155,Product1,Initiated,,2022-07-21 20:51:00,2022-07-21,Direct,3999.0,,INR,
user2171,Product3,Initiated,,2022-07-21 20:48:00,2022-07-21,Direct,1999.0,,INR,
user2135,Product39,paid,,2022-07-21 20:34:00,2022-07-21,Direct,499.0,upi,INR,
user2136,Product51,Initiated,,2022-07-21 20:31:00,2022-07-21,Direct,499.0,,INR,
user2137,Product4,paid,,2022-07-21 20:28:00,2022-07-21,Direct,2022.0,card,INR,
user2174,Product10,paid,,2022-07-21 20:17:00,2022-07-21,Direct,999.0,upi,INR,
user2012,Product20,paid,,2022-07-21 20:09:00,2022-07-21,Direct,499.0,upi,INR,
user2157,Product10,paid,,2022-07-21 20:08:00,2022-07-21,Direct,999.0,card,INR,
user2012,Product39,paid,,2022-07-21 20:05:00,2022-07-21,Direct,499.0,upi,INR,
user2159,Product4,Initiated,,2022-07-21 19:57:00,2022-07-21,Direct,2022.0,,INR,
user2160,Product2,Initiated,,2022-07-21 19:50:00,2022-07-21,Direct,999.0,,INR,
user2163,Product78,paid,,2022-07-21 19:42:00,2022-07-21,Direct,499.0,card,INR,
user2144,Product66,paid,,2022-07-21 19:32:00,2022-07-21,Direct,499.0,upi,INR,
user2176,Product18,Initiated,,2022-07-21 19:30:00,2022-07-21,Direct,1999.0,,INR,
user2157,Product9,Initiated,,2022-07-21 19:28:00,2022-07-21,Direct,999.0,,INR,
user1657,Product21,Initiated,Coupon14,2022-07-21 19:17:00,2022-07-21,Direct,250.0,,INR,
user2177,Product26,Initiated,,2022-07-21 19:03:00,2022-07-21,Direct,499.0,,INR,
user2221,Product26,paid,,2022-07-21 18:53:00,2022-07-21,Direct,499.0,upi,INR,
user2179,Product37,Initiated,,2022-07-21 18:49:00,2022-07-21,Direct,499.0,,INR,
user2178,Product66,Initiated,,2022-07-21 18:48:00,2022-07-21,Direct,499.0,,INR,
user2178,Product5,Initiated,,2022-07-21 18:41:00,2022-07-21,Direct,1999.0,,INR,
user2181,Product8,Initiated,,2022-07-21 18:37:00,2022-07-21,Influencer,499.0,,INR,
user2182,Product64,paid,,2022-07-21 18:33:00,2022-07-21,Direct,499.0,upi,INR,
user2223,Product34,Initiated,,2022-07-21 18:03:00,2022-07-21,Email,499.0,,INR,
user2184,Product18,Initiated,,2022-07-21 18:00:00,2022-07-21,Direct,1999.0,,INR,
user2183,Product79,paid,,2022-07-21 18:00:00,2022-07-21,Direct,499.0,upi,INR,
user2186,Product43,Initiated,,2022-07-21 17:43:00,2022-07-21,Direct,399.0,,INR,
user2187,Product69,paid,,2022-07-21 17:37:00,2022-07-21,Direct,499.0,upi,INR,
user2207,Product5,Initiated,,2022-07-21 17:14:00,2022-07-21,Direct,1999.0,,INR,
user2189,Product3,Initiated,,2022-07-21 17:13:00,2022-07-21,Direct,1999.0,,INR,
user2190,Product3,Initiated,,2022-07-21 17:01:00,2022-07-21,Direct,1999.0,,INR,
user2191,Product3,Initiated,,2022-07-21 16:49:00,2022-07-21,Direct,1999.0,,INR,
user2192,Product29,paid,Coupon1,2022-07-21 16:48:00,2022-07-21,Paid,374.0,upi,INR,
user2227,Product18,Initiated,,2022-07-21 16:47:00,2022-07-21,Direct,1999.0,,INR,
user2228,Product18,Initiated,,2022-07-21 16:43:00,2022-07-21,Direct,1999.0,,INR,
user2193,Product4,Initiated,,2022-07-21 16:37:00,2022-07-21,Direct,2022.0,,INR,
user2195,Product4,paid,,2022-07-21 16:30:00,2022-07-21,Direct,2022.0,upi,INR,
user2209,Product14,Initiated,,2022-07-21 16:25:00,2022-07-21,Email,499.0,,INR,
user2212,Product10,Initiated,,2022-07-21 16:06:00,2022-07-21,Direct,999.0,,USD,
user2213,Product8,Initiated,,2022-07-21 15:53:00,2022-07-21,Influencer,59.0,,USD,
user2230,Product8,Initiated,,2022-07-21 15:45:00,2022-07-21,Influencer,499.0,,INR,
user2232,Product10,Initiated,,2022-07-21 15:38:00,2022-07-21,Direct,999.0,,INR,
user2214,Product4,Initiated,,2022-07-21 15:34:00,2022-07-21,Direct,2022.0,,INR,
user2233,Product2,Initiated,,2022-07-21 15:13:00,2022-07-21,Direct,999.0,,INR,
user2201,Product25,Initiated,,2022-07-21 14:53:00,2022-07-21,Direct,499.0,,INR,
user2200,Product37,Initiated,,2022-07-21 14:53:00,2022-07-21,Direct,499.0,,INR,
user2220,Product4,Initiated,,2022-07-21 14:26:00,2022-07-21,Direct,2022.0,,INR,
user2219,Product1,paid,Coupon17,2022-07-21 14:26:00,2022-07-21,Direct,2399.0,paylater,INR,
user738,Product12,paid,,2022-07-21 14:22:00,2022-07-21,Direct,499.0,upi,INR,
user2239,Product25,paid,,2022-07-21 14:08:00,2022-07-21,Direct,499.0,upi,INR,
user2258,Product75,Initiated,,2022-07-21 13:40:00,2022-07-21,Influencer,499.0,,INR,
user2259,Product50,Initiated,,2022-07-21 13:34:00,2022-07-21,Influencer,499.0,,INR,
user2241,Product54,Initiated,,2022-07-21 13:30:00,2022-07-21,Direct,499.0,,INR,
user2262,Product5,Initiated,,2022-07-21 13:21:00,2022-07-21,Direct,1999.0,,INR,
user2264,Product20,Initiated,,2022-07-21 13:20:00,2022-07-21,Direct,499.0,,INR,
user2278,Product1,Initiated,,2022-07-21 13:12:00,2022-07-21,Paid,3999.0,,INR,
user2265,Product8,Initiated,,2022-07-21 13:07:00,2022-07-21,Influencer,499.0,,INR,
user2245,Product5,Initiated,,2022-07-21 12:45:00,2022-07-21,Direct,1999.0,,INR,
user2246,Product4,Initiated,,2022-07-21 12:31:00,2022-07-21,Direct,2022.0,,INR,
user2280,Product24,paid,Coupon1,2022-07-21 12:30:00,2022-07-21,Paid,374.0,card,INR,
user2247,Product5,Initiated,,2022-07-21 12:22:00,2022-07-21,Direct,1999.0,,INR,
user2281,Product30,Initiated,,2022-07-21 12:21:00,2022-07-21,Influencer,499.0,,INR,
user2282,Product17,paid,Coupon1,2022-07-21 12:20:00,2022-07-21,Paid,374.0,upi,INR,
user2249,Product12,paid,,2022-07-21 11:51:00,2022-07-21,Email,499.0,upi,INR,
user2288,Product18,Initiated,,2022-07-21 11:32:00,2022-07-21,Direct,1999.0,,INR,
user2268,Product1,Initiated,,2022-07-21 11:26:00,2022-07-21,Paid,3999.0,,INR,
user2292,Product4,paid,,2022-07-21 10:34:00,2022-07-21,Direct,2022.0,upi,INR,
user2273,Product12,paid,,2022-07-21 10:27:00,2022-07-21,Direct,499.0,upi,INR,
user2294,Product8,Initiated,,2022-07-21 10:16:00,2022-07-21,Influencer,499.0,,INR,
user2295,Product8,Initiated,,2022-07-21 10:08:00,2022-07-21,Influencer,499.0,,INR,
user2274,Product79,Initiated,,2022-07-21 09:50:00,2022-07-21,Direct,499.0,,INR,
user2275,Product5,Initiated,,2022-07-21 09:47:00,2022-07-21,Direct,1999.0,,INR,
user2264,Product5,Initiated,,2022-07-21 09:44:00,2022-07-21,Direct,1999.0,,INR,
user2297,Product45,Initiated,,2022-07-21 09:42:00,2022-07-21,Direct,499.0,,INR,
user2276,Product5,Initiated,,2022-07-21 09:41:00,2022-07-21,Direct,1999.0,,INR,
user2300,Product80,paid,,2022-07-21 09:28:00,2022-07-21,Direct,499.0,upi,INR,
user2323,Product8,Initiated,,2022-07-21 09:25:00,2022-07-21,Influencer,499.0,,INR,
user2324,Product4,paid,,2022-07-21 09:16:00,2022-07-21,Direct,2022.0,upi,INR,
user2325,Product3,paid,,2022-07-21 09:11:00,2022-07-21,Direct,1999.0,upi,INR,
user2343,Product18,Initiated,,2022-07-21 09:00:00,2022-07-21,Direct,1999.0,,INR,
user2305,Product6,Initiated,,2022-07-21 08:47:00,2022-07-21,Direct,899.0,,INR,
user2297,Product5,Initiated,,2022-07-21 08:11:00,2022-07-21,Direct,1999.0,,INR,
user1785,Product37,paid,Coupon18,2022-07-21 08:08:00,2022-07-21,Direct,50.0,upi,INR,
user2345,Product4,Initiated,,2022-07-21 08:01:00,2022-07-21,Direct,2022.0,,INR,
user2307,Product4,Initiated,,2022-07-21 07:48:00,2022-07-21,Direct,2022.0,,INR,
user2309,Product51,Initiated,,2022-07-21 07:10:00,2022-07-21,Direct,69.0,,USD,
user2328,Product9,paid,,2022-07-21 07:01:00,2022-07-21,Direct,999.0,upi,INR,
user2329,Product5,Initiated,,2022-07-21 06:52:00,2022-07-21,Direct,1999.0,,INR,
user2353,Product3,Initiated,,2022-07-20 23:13:00,2022-07-20,Direct,1999.0,,INR,
user2337,Product8,Initiated,,2022-07-20 23:06:00,2022-07-20,Direct,499.0,,INR,
user2338,Product4,Initiated,,2022-07-20 22:57:00,2022-07-20,Direct,2022.0,,INR,
user2315,Product18,Initiated,,2022-07-20 22:35:00,2022-07-20,Direct,1999.0,,INR,
user2316,Product78,Initiated,,2022-07-20 22:32:00,2022-07-20,Direct,499.0,,INR,
user2317,Product4,Initiated,,2022-07-20 22:27:00,2022-07-20,Direct,2022.0,,INR,
user2318,Product5,Initiated,,2022-07-20 22:09:00,2022-07-20,Direct,1999.0,,INR,
user2358,Product5,Initiated,,2022-07-20 22:09:00,2022-07-20,Direct,1999.0,,INR,
user2341,Product8,Initiated,,2022-07-20 21:54:00,2022-07-20,Influencer,499.0,,INR,
user1797,Product25,Initiated,,2022-07-20 21:54:00,2022-07-20,Email,499.0,,INR,
user2342,Product5,Initiated,Coupon1,2022-07-20 21:48:00,2022-07-20,Direct,1499.0,,INR,
user2321,Product2,Initiated,,2022-07-20 21:43:00,2022-07-20,Direct,999.0,,INR,
user2320,Product35,Initiated,,2022-07-20 21:43:00,2022-07-20,Direct,499.0,,INR,
user2375,Product12,paid,,2022-07-20 21:30:00,2022-07-20,Direct,499.0,upi,INR,
user2377,Product24,Initiated,,2022-07-20 21:19:00,2022-07-20,Direct,499.0,,INR,
user2361,Product8,Initiated,,2022-07-20 21:09:00,2022-07-20,Influencer,499.0,,INR,
user2363,Product3,Initiated,,2022-07-20 20:55:00,2022-07-20,Direct,1999.0,,INR,
user2364,Product5,Initiated,,2022-07-20 20:47:00,2022-07-20,Direct,1999.0,,INR,
user1494,Product29,Initiated,,2022-07-20 20:39:00,2022-07-20,Email,499.0,,INR,
user2379,Product10,paid,,2022-07-20 20:39:00,2022-07-20,Direct,999.0,upi,INR,
user2389,Product1,paid,,2022-07-20 20:33:00,2022-07-20,Paid,3999.0,upi,INR,
user2390,Product12,Initiated,,2022-07-20 20:11:00,2022-07-20,Paid,499.0,,INR,
user2374,Product48,paid,,2022-07-20 20:00:00,2022-07-20,Influencer,499.0,paylater,INR,
user2392,Product4,Initiated,,2022-07-20 19:48:00,2022-07-20,Direct,2022.0,,INR,
user2381,Product5,Initiated,,2022-07-20 19:46:00,2022-07-20,Direct,1999.0,,INR,
user2370,Product2,paid,,2022-07-20 19:38:00,2022-07-20,Direct,999.0,upi,INR,
user2382,Product5,Initiated,,2022-07-20 19:36:00,2022-07-20,Direct,1999.0,,INR,
user2371,Product5,paid,,2022-07-20 19:28:00,2022-07-20,Direct,1999.0,upi,INR,
user2383,Product1,Initiated,,2022-07-20 19:23:00,2022-07-20,Direct,3999.0,,INR,
user2373,Product46,Initiated,,2022-07-20 19:16:00,2022-07-20,Influencer,499.0,,INR,
user2396,Product34,Initiated,,2022-07-20 19:12:00,2022-07-20,Direct,59.0,,USD,
user2408,Product1,Initiated,,2022-07-20 18:49:00,2022-07-20,Direct,3999.0,,INR,
user2398,Product1,Initiated,,2022-07-20 18:47:00,2022-07-20,Paid,3999.0,,INR,
user2386,Product5,Initiated,,2022-07-20 18:31:00,2022-07-20,Direct,1999.0,,INR,
user2399,Product12,paid,,2022-07-20 18:28:00,2022-07-20,Direct,499.0,upi,INR,
user813,Product17,paid,Coupon1,2022-07-20 18:19:00,2022-07-20,Direct,374.0,upi,INR,
user2413,Product1,Initiated,,2022-07-20 17:52:00,2022-07-20,Paid,3999.0,,INR,
user2401,Product5,Initiated,,2022-07-20 17:46:00,2022-07-20,Direct,1999.0,,INR,
user2415,Product2,Initiated,,2022-07-20 17:46:00,2022-07-20,Direct,999.0,,INR,
user2402,Product35,Initiated,,2022-07-20 17:35:00,2022-07-20,Direct,69.0,,USD,
user1736,Product9,Initiated,,2022-07-20 17:25:00,2022-07-20,Direct,999.0,,INR,
user2403,Product17,paid,Coupon1,2022-07-20 17:16:00,2022-07-20,Paid,374.0,upi,INR,
user2012,Product4,paid,,2022-07-20 17:14:00,2022-07-20,Direct,2022.0,upi,INR,
user2404,Product5,Initiated,,2022-07-20 17:07:00,2022-07-20,Direct,1999.0,,INR,
user2417,Product4,Initiated,,2022-07-20 17:05:00,2022-07-20,Direct,2022.0,,INR,
user2431,Product3,Initiated,,2022-07-20 16:37:00,2022-07-20,Direct,1999.0,,INR,
user2012,Product29,paid,,2022-07-20 16:20:00,2022-07-20,Direct,499.0,upi,INR,
user2424,Product5,Initiated,,2022-07-20 16:18:00,2022-07-20,Direct,1999.0,,INR,
user2446,Product18,Initiated,,2022-07-20 16:07:00,2022-07-20,Direct,1999.0,,INR,
user1736,Product48,paid,,2022-07-20 15:43:00,2022-07-20,Direct,499.0,netbanking,INR,IOBA
user1736,Product82,paid,,2022-07-20 15:36:00,2022-07-20,Direct,499.0,netbanking,INR,IOBA
user2425,Product4,Initiated,,2022-07-20 15:34:00,2022-07-20,Direct,2022.0,,INR,
user2448,Product68,Initiated,,2022-07-20 15:24:00,2022-07-20,Influencer,499.0,,INR,
user2427,Product3,Initiated,,2022-07-20 15:14:00,2022-07-20,Direct,1999.0,,INR,
user2428,Product19,Initiated,,2022-07-20 14:46:00,2022-07-20,Direct,2999.0,,INR,
user2464,Product43,paid,,2022-07-20 14:34:00,2022-07-20,Email,399.0,upi,INR,
user2465,Product8,Initiated,,2022-07-20 14:10:00,2022-07-20,Influencer,59.0,,USD,
user2437,Product1,Initiated,,2022-07-20 13:56:00,2022-07-20,Paid,3999.0,,INR,
user2438,Product81,paid,,2022-07-20 13:39:00,2022-07-20,Direct,499.0,upi,INR,
user2466,Product3,Initiated,,2022-07-20 13:37:00,2022-07-20,Direct,1999.0,,INR,
user2452,Product5,Initiated,,2022-07-20 13:23:00,2022-07-20,Direct,1999.0,,INR,
user2454,Product83,paid,,2022-07-20 13:03:00,2022-07-20,Direct,499.0,card,INR,
user2455,Product5,Initiated,,2022-07-20 13:02:00,2022-07-20,Direct,1999.0,,INR,
user2469,Product12,Initiated,,2022-07-20 12:53:00,2022-07-20,Influencer,499.0,,INR,
user864,Product21,Initiated,,2022-07-20 12:51:00,2022-07-20,Direct,499.0,,INR,
user2441,Product5,Initiated,,2022-07-20 12:40:00,2022-07-20,Direct,1999.0,,INR,
user2456,Product25,paid,,2022-07-20 12:31:00,2022-07-20,Direct,499.0,card,INR,
user2457,Product5,Initiated,,2022-07-20 12:24:00,2022-07-20,Direct,1999.0,,INR,
user2442,Product51,Initiated,,2022-07-20 12:22:00,2022-07-20,Direct,499.0,,INR,
user2458,Product4,refund,,2022-07-20 12:19:00,2022-07-22,Direct,2022.0,card,INR,
user581,Product29,Initiated,,2022-07-20 12:17:00,2022-07-20,Direct,499.0,,INR,
user2459,Product12,paid,,2022-07-20 12:13:00,2022-07-20,Direct,499.0,upi,INR,
user2460,Product2,paid,,2022-07-20 12:10:00,2022-07-20,Direct,999.0,upi,INR,
user2472,Product5,Initiated,,2022-07-20 11:37:00,2022-07-20,Direct,1999.0,,INR,
user2481,Product19,Initiated,,2022-07-20 11:20:00,2022-07-20,Direct,2999.0,,INR,
user2473,Product5,Initiated,,2022-07-20 11:19:00,2022-07-20,Direct,1999.0,,INR,
user2482,Product8,Initiated,,2022-07-20 11:14:00,2022-07-20,Influencer,59.0,,USD,
user2483,Product8,Initiated,,2022-07-20 11:09:00,2022-07-20,Influencer,499.0,,INR,
user2502,Product5,Initiated,,2022-07-20 11:07:00,2022-07-20,Direct,1999.0,,INR,
user2474,Product5,Initiated,,2022-07-20 10:55:00,2022-07-20,Direct,1999.0,,INR,
user2503,Product2,paid,,2022-07-20 10:44:00,2022-07-20,Direct,999.0,upi,INR,
user2504,Product8,Initiated,,2022-07-20 10:42:00,2022-07-20,Influencer,59.0,,USD,
user813,Product29,paid,Coupon1,2022-07-20 10:35:00,2022-07-20,Direct,374.0,upi,INR,
user813,Product8,paid,Coupon1,2022-07-20 10:30:00,2022-07-20,Direct,374.0,upi,INR,
user2484,Product4,Initiated,,2022-07-20 10:23:00,2022-07-20,Direct,2022.0,,INR,
user2477,Product11,Initiated,,2022-07-20 10:22:00,2022-07-20,Influencer,499.0,,INR,
user2486,Product8,paid,,2022-07-20 10:00:00,2022-07-20,Direct,499.0,upi,INR,
user2488,Product12,Initiated,,2022-07-20 09:41:00,2022-07-20,Direct,499.0,,INR,
user2522,Product12,paid,,2022-07-20 09:36:00,2022-07-20,Direct,499.0,netbanking,INR,UBIN
user2489,Product21,Initiated,,2022-07-20 09:33:00,2022-07-20,Email,69.0,,USD,
user2523,Product4,Initiated,,2022-07-20 09:21:00,2022-07-20,Direct,2022.0,,INR,
user2490,Product55,paid,Coupon1,2022-07-20 09:11:00,2022-07-20,Direct,374.0,upi,INR,
user2508,Product6,Initiated,,2022-07-20 09:07:00,2022-07-20,Direct,899.0,,INR,
user2492,Product4,Initiated,,2022-07-20 08:38:00,2022-07-20,Direct,2022.0,,INR,
user2526,Product1,Initiated,,2022-07-20 08:35:00,2022-07-20,Email,3999.0,,INR,
user2527,Product8,Initiated,,2022-07-20 08:32:00,2022-07-20,Direct,499.0,,INR,
user2529,Product3,paid,,2022-07-20 08:13:00,2022-07-20,Direct,1999.0,upi,INR,
user2493,Product20,Initiated,,2022-07-20 08:07:00,2022-07-20,Direct,499.0,,INR,
user2494,Product30,Initiated,,2022-07-20 07:45:00,2022-07-20,Influencer,499.0,,INR,
user2511,Product12,paid,,2022-07-20 07:40:00,2022-07-20,Direct,499.0,upi,INR,
user2512,Product4,paid,,2022-07-20 07:30:00,2022-07-20,Direct,2022.0,upi,INR,
user2513,Product4,Initiated,,2022-07-20 07:29:00,2022-07-20,Direct,2022.0,,INR,
user2515,Product9,Initiated,,2022-07-20 07:11:00,2022-07-20,Direct,999.0,,INR,
user2495,Product5,Initiated,,2022-07-20 07:06:00,2022-07-20,Direct,1999.0,,INR,
user2531,Product35,Initiated,,2022-07-20 07:01:00,2022-07-20,Influencer,499.0,,INR,
user2562,Product3,Initiated,,2022-07-20 01:54:00,2022-07-19,Direct,1999.0,,INR,
user2534,Product2,Initiated,,2022-07-20 01:28:00,2022-07-19,Direct,999.0,,INR,
user2565,Product85,Initiated,Coupon1,2022-07-20 01:02:00,2022-07-19,Direct,374.0,,INR,
user2540,Product80,paid,,2022-07-20 00:12:00,2022-07-19,Direct,499.0,card,INR,
user2538,Product3,Initiated,,2022-07-20 00:12:00,2022-07-19,Direct,1999.0,,INR,
user2568,Product86,paid,,2022-07-20 00:00:00,2022-07-19,Direct,499.0,upi,INR,
user2540,Product84,paid,,2022-07-19 23:45:00,2022-07-19,Direct,499.0,wallet,INR,
user2571,Product10,Initiated,,2022-07-19 23:36:00,2022-07-19,Direct,999.0,,INR,
user1168,Product6,Initiated,,2022-07-19 23:27:00,2022-07-19,Direct,899.0,,INR,
user2585,Product9,Initiated,,2022-07-19 23:26:00,2022-07-19,Direct,999.0,,INR,
user2541,Product5,Initiated,,2022-07-19 23:17:00,2022-07-19,Direct,1999.0,,INR,
user2546,Product4,paid,,2022-07-19 22:48:00,2022-07-19,Direct,2022.0,upi,INR,
user2548,Product51,paid,,2022-07-19 22:45:00,2022-07-19,Email,499.0,upi,INR,
user2575,Product26,paid,,2022-07-19 22:32:00,2022-07-19,Direct,499.0,card,INR,
user2588,Product10,Initiated,,2022-07-19 22:28:00,2022-07-19,Direct,999.0,,INR,
user2587,Product8,paid,Coupon20,2022-07-19 22:28:00,2022-07-19,Direct,449.0,upi,INR,
user2550,Product29,paid,,2022-07-19 22:23:00,2022-07-19,Direct,499.0,upi,INR,
